var1(t-7),var1(t-6),var1(t-5),var1(t-4),var1(t-3),var1(t-2),var1(t-1),var1(t)
-0.31255472,-0.6274089,-0.70571554,-0.53354186,-0.9393055,-0.9997362,-1.0,-0.7418017
-0.6274089,-0.70571554,-0.53354186,-0.9393055,-0.9997362,-1.0,-0.7418017,-0.8723737
-0.70571554,-0.53354186,-0.9393055,-0.9997362,-1.0,-0.7418017,-0.8723737,-0.99822223
-0.53354186,-0.9393055,-0.9997362,-1.0,-0.7418017,-0.8723737,-0.99822223,-0.9794041
-0.9393055,-0.9997362,-1.0,-0.7418017,-0.8723737,-0.99822223,-0.9794041,-0.90021574
-0.9997362,-1.0,-0.7418017,-0.8723737,-0.99822223,-0.9794041,-0.90021574,-0.9911177
-1.0,-0.7418017,-0.8723737,-0.99822223,-0.9794041,-0.90021574,-0.9911177,-0.995463
-0.7418017,-0.8723737,-0.99822223,-0.9794041,-0.90021574,-0.9911177,-0.995463,-0.97231674
-0.8723737,-0.99822223,-0.9794041,-0.90021574,-0.9911177,-0.995463,-0.97231674,-0.9906697
-0.99822223,-0.9794041,-0.90021574,-0.9911177,-0.995463,-0.97231674,-0.9906697,-0.9509721
-0.9794041,-0.90021574,-0.9911177,-0.995463,-0.97231674,-0.9906697,-0.9509721,-0.967677
-0.90021574,-0.9911177,-0.995463,-0.97231674,-0.9906697,-0.9509721,-0.967677,-0.92997074
-0.9911177,-0.995463,-0.97231674,-0.9906697,-0.9509721,-0.967677,-0.92997074,-0.9037772
-0.995463,-0.97231674,-0.9906697,-0.9509721,-0.967677,-0.92997074,-0.9037772,-0.9027153
-0.97231674,-0.9906697,-0.9509721,-0.967677,-0.92997074,-0.9037772,-0.9027153,-0.9728633
-0.9906697,-0.9509721,-0.967677,-0.92997074,-0.9037772,-0.9027153,-0.9728633,-0.94702506
-0.9509721,-0.967677,-0.92997074,-0.9037772,-0.9027153,-0.9728633,-0.94702506,-0.94360447
-0.967677,-0.92997074,-0.9037772,-0.9027153,-0.9728633,-0.94702506,-0.94360447,-0.90881294
-0.92997074,-0.9037772,-0.9027153,-0.9728633,-0.94702506,-0.94360447,-0.90881294,-0.87275475
-0.9037772,-0.9027153,-0.9728633,-0.94702506,-0.94360447,-0.90881294,-0.87275475,-0.8945762
-0.9027153,-0.9728633,-0.94702506,-0.94360447,-0.90881294,-0.87275475,-0.8945762,-0.83593297
-0.9728633,-0.94702506,-0.94360447,-0.90881294,-0.87275475,-0.8945762,-0.83593297,-0.67465687
-0.94702506,-0.94360447,-0.90881294,-0.87275475,-0.8945762,-0.83593297,-0.67465687,-0.9319215
-0.94360447,-0.90881294,-0.87275475,-0.8945762,-0.83593297,-0.67465687,-0.9319215,-0.9767001
-0.90881294,-0.87275475,-0.8945762,-0.83593297,-0.67465687,-0.9319215,-0.9767001,-0.8567784
-0.87275475,-0.8945762,-0.83593297,-0.67465687,-0.9319215,-0.9767001,-0.8567784,-0.64557475
-0.8945762,-0.83593297,-0.67465687,-0.9319215,-0.9767001,-0.8567784,-0.64557475,-0.6543072
-0.83593297,-0.67465687,-0.9319215,-0.9767001,-0.8567784,-0.64557475,-0.6543072,-0.80138385
-0.67465687,-0.9319215,-0.9767001,-0.8567784,-0.64557475,-0.6543072,-0.80138385,-0.5683001
-0.9319215,-0.9767001,-0.8567784,-0.64557475,-0.6543072,-0.80138385,-0.5683001,-0.7240618
-0.9767001,-0.8567784,-0.64557475,-0.6543072,-0.80138385,-0.5683001,-0.7240618,-0.6406133
-0.8567784,-0.64557475,-0.6543072,-0.80138385,-0.5683001,-0.7240618,-0.6406133,-0.7813159
-0.64557475,-0.6543072,-0.80138385,-0.5683001,-0.7240618,-0.6406133,-0.7813159,-0.6143368
-0.6543072,-0.80138385,-0.5683001,-0.7240618,-0.6406133,-0.7813159,-0.6143368,-0.41890997
-0.80138385,-0.5683001,-0.7240618,-0.6406133,-0.7813159,-0.6143368,-0.41890997,-0.84488356
-0.5683001,-0.7240618,-0.6406133,-0.7813159,-0.6143368,-0.41890997,-0.84488356,-0.52985597
-0.7240618,-0.6406133,-0.7813159,-0.6143368,-0.41890997,-0.84488356,-0.52985597,-0.5330894
-0.6406133,-0.7813159,-0.6143368,-0.41890997,-0.84488356,-0.52985597,-0.5330894,-0.70031285
-0.7813159,-0.6143368,-0.41890997,-0.84488356,-0.52985597,-0.5330894,-0.70031285,-0.7131866
-0.6143368,-0.41890997,-0.84488356,-0.52985597,-0.5330894,-0.70031285,-0.7131866,-0.7255279
-0.41890997,-0.84488356,-0.52985597,-0.5330894,-0.70031285,-0.7131866,-0.7255279,-0.65379834
-0.84488356,-0.52985597,-0.5330894,-0.70031285,-0.7131866,-0.7255279,-0.65379834,-0.804253
-0.52985597,-0.5330894,-0.70031285,-0.7131866,-0.7255279,-0.65379834,-0.804253,-0.5396652
-0.5330894,-0.70031285,-0.7131866,-0.7255279,-0.65379834,-0.804253,-0.5396652,-0.5683812
-0.70031285,-0.7131866,-0.7255279,-0.65379834,-0.804253,-0.5396652,-0.5683812,-0.7423457
-0.7131866,-0.7255279,-0.65379834,-0.804253,-0.5396652,-0.5683812,-0.7423457,-0.6636427
-0.7255279,-0.65379834,-0.804253,-0.5396652,-0.5683812,-0.7423457,-0.6636427,-0.8061383
-0.65379834,-0.804253,-0.5396652,-0.5683812,-0.7423457,-0.6636427,-0.8061383,-0.7834934
-0.804253,-0.5396652,-0.5683812,-0.7423457,-0.6636427,-0.8061383,-0.7834934,-0.6030648
-0.5396652,-0.5683812,-0.7423457,-0.6636427,-0.8061383,-0.7834934,-0.6030648,-0.64841247
-0.5683812,-0.7423457,-0.6636427,-0.8061383,-0.7834934,-0.6030648,-0.64841247,-0.69895285
-0.7423457,-0.6636427,-0.8061383,-0.7834934,-0.6030648,-0.64841247,-0.69895285,-0.67077637
-0.6636427,-0.8061383,-0.7834934,-0.6030648,-0.64841247,-0.69895285,-0.67077637,-0.7943469
-0.8061383,-0.7834934,-0.6030648,-0.64841247,-0.69895285,-0.67077637,-0.7943469,-0.83065206
-0.7834934,-0.6030648,-0.64841247,-0.69895285,-0.67077637,-0.7943469,-0.83065206,-0.57763565
-0.6030648,-0.64841247,-0.69895285,-0.67077637,-0.7943469,-0.83065206,-0.57763565,-0.6683512
-0.64841247,-0.69895285,-0.67077637,-0.7943469,-0.83065206,-0.57763565,-0.6683512,-0.44064468
-0.69895285,-0.67077637,-0.7943469,-0.83065206,-0.57763565,-0.6683512,-0.44064468,-0.6822132
-0.67077637,-0.7943469,-0.83065206,-0.57763565,-0.6683512,-0.44064468,-0.6822132,-0.6543311
-0.7943469,-0.83065206,-0.57763565,-0.6683512,-0.44064468,-0.6822132,-0.6543311,-0.75873154
-0.83065206,-0.57763565,-0.6683512,-0.44064468,-0.6822132,-0.6543311,-0.75873154,-0.7232021
-0.57763565,-0.6683512,-0.44064468,-0.6822132,-0.6543311,-0.75873154,-0.7232021,-0.77051616
-0.6683512,-0.44064468,-0.6822132,-0.6543311,-0.75873154,-0.7232021,-0.77051616,-0.32326216
-0.44064468,-0.6822132,-0.6543311,-0.75873154,-0.7232021,-0.77051616,-0.32326216,-0.6628263
-0.6822132,-0.6543311,-0.75873154,-0.7232021,-0.77051616,-0.32326216,-0.6628263,-0.51385236
-0.6543311,-0.75873154,-0.7232021,-0.77051616,-0.32326216,-0.6628263,-0.51385236,-0.65890545
-0.75873154,-0.7232021,-0.77051616,-0.32326216,-0.6628263,-0.51385236,-0.65890545,-0.72154427
-0.7232021,-0.77051616,-0.32326216,-0.6628263,-0.51385236,-0.65890545,-0.72154427,-0.6348561
-0.77051616,-0.32326216,-0.6628263,-0.51385236,-0.65890545,-0.72154427,-0.6348561,-0.45666593
-0.32326216,-0.6628263,-0.51385236,-0.65890545,-0.72154427,-0.6348561,-0.45666593,-0.592759
-0.6628263,-0.51385236,-0.65890545,-0.72154427,-0.6348561,-0.45666593,-0.592759,-0.56772476
-0.51385236,-0.65890545,-0.72154427,-0.6348561,-0.45666593,-0.592759,-0.56772476,-0.73637027
-0.65890545,-0.72154427,-0.6348561,-0.45666593,-0.592759,-0.56772476,-0.73637027,-0.6653819
-0.72154427,-0.6348561,-0.45666593,-0.592759,-0.56772476,-0.73637027,-0.6653819,-0.674769
-0.6348561,-0.45666593,-0.592759,-0.56772476,-0.73637027,-0.6653819,-0.674769,-0.6234776
-0.45666593,-0.592759,-0.56772476,-0.73637027,-0.6653819,-0.674769,-0.6234776,-0.3312881
-0.592759,-0.56772476,-0.73637027,-0.6653819,-0.674769,-0.6234776,-0.3312881,-0.88743055
-0.56772476,-0.73637027,-0.6653819,-0.674769,-0.6234776,-0.3312881,-0.88743055,-0.7644316
-0.73637027,-0.6653819,-0.674769,-0.6234776,-0.3312881,-0.88743055,-0.7644316,-0.6239203
-0.6653819,-0.674769,-0.6234776,-0.3312881,-0.88743055,-0.7644316,-0.6239203,-0.73307484
-0.674769,-0.6234776,-0.3312881,-0.88743055,-0.7644316,-0.6239203,-0.73307484,-0.7761307
-0.6234776,-0.3312881,-0.88743055,-0.7644316,-0.6239203,-0.73307484,-0.7761307,-0.3236388
-0.3312881,-0.88743055,-0.7644316,-0.6239203,-0.73307484,-0.7761307,-0.3236388,-0.7494379
-0.88743055,-0.7644316,-0.6239203,-0.73307484,-0.7761307,-0.3236388,-0.7494379,-0.78061724
-0.7644316,-0.6239203,-0.73307484,-0.7761307,-0.3236388,-0.7494379,-0.78061724,-0.99994206
-0.6239203,-0.73307484,-0.7761307,-0.3236388,-0.7494379,-0.78061724,-0.99994206,-0.67850494
-0.73307484,-0.7761307,-0.3236388,-0.7494379,-0.78061724,-0.99994206,-0.67850494,-0.5339756
-0.7761307,-0.3236388,-0.7494379,-0.78061724,-0.99994206,-0.67850494,-0.5339756,-0.573139
-0.3236388,-0.7494379,-0.78061724,-0.99994206,-0.67850494,-0.5339756,-0.573139,-0.8332376
-0.7494379,-0.78061724,-0.99994206,-0.67850494,-0.5339756,-0.573139,-0.8332376,-0.8358952
-0.78061724,-0.99994206,-0.67850494,-0.5339756,-0.573139,-0.8332376,-0.8358952,-0.6620645
-0.99994206,-0.67850494,-0.5339756,-0.573139,-0.8332376,-0.8358952,-0.6620645,-0.3860852
-0.67850494,-0.5339756,-0.573139,-0.8332376,-0.8358952,-0.6620645,-0.3860852,-0.73042655
-0.5339756,-0.573139,-0.8332376,-0.8358952,-0.6620645,-0.3860852,-0.73042655,-0.60808444
-0.573139,-0.8332376,-0.8358952,-0.6620645,-0.3860852,-0.73042655,-0.60808444,-0.8330549
-0.8332376,-0.8358952,-0.6620645,-0.3860852,-0.73042655,-0.60808444,-0.8330549,-0.7234057
-0.8358952,-0.6620645,-0.3860852,-0.73042655,-0.60808444,-0.8330549,-0.7234057,-0.73731923
-0.6620645,-0.3860852,-0.73042655,-0.60808444,-0.8330549,-0.7234057,-0.73731923,-0.6565803
-0.3860852,-0.73042655,-0.60808444,-0.8330549,-0.7234057,-0.73731923,-0.6565803,-0.7118602
-0.73042655,-0.60808444,-0.8330549,-0.7234057,-0.73731923,-0.6565803,-0.7118602,-0.59522414
-0.60808444,-0.8330549,-0.7234057,-0.73731923,-0.6565803,-0.7118602,-0.59522414,-0.8883885
-0.8330549,-0.7234057,-0.73731923,-0.6565803,-0.7118602,-0.59522414,-0.8883885,-0.7205534
-0.7234057,-0.73731923,-0.6565803,-0.7118602,-0.59522414,-0.8883885,-0.7205534,-0.8150815
-0.73731923,-0.6565803,-0.7118602,-0.59522414,-0.8883885,-0.7205534,-0.8150815,-0.70640635
-0.6565803,-0.7118602,-0.59522414,-0.8883885,-0.7205534,-0.8150815,-0.70640635,-0.55622184
-0.7118602,-0.59522414,-0.8883885,-0.7205534,-0.8150815,-0.70640635,-0.55622184,-0.61353874
-0.59522414,-0.8883885,-0.7205534,-0.8150815,-0.70640635,-0.55622184,-0.61353874,-0.67525244
-0.8883885,-0.7205534,-0.8150815,-0.70640635,-0.55622184,-0.61353874,-0.67525244,-0.81280196
-0.7205534,-0.8150815,-0.70640635,-0.55622184,-0.61353874,-0.67525244,-0.81280196,-0.47123593
-0.8150815,-0.70640635,-0.55622184,-0.61353874,-0.67525244,-0.81280196,-0.47123593,-0.65182555
-0.70640635,-0.55622184,-0.61353874,-0.67525244,-0.81280196,-0.47123593,-0.65182555,-0.60296506
-0.55622184,-0.61353874,-0.67525244,-0.81280196,-0.47123593,-0.65182555,-0.60296506,-0.6686516
-0.61353874,-0.67525244,-0.81280196,-0.47123593,-0.65182555,-0.60296506,-0.6686516,-0.8805692
-0.67525244,-0.81280196,-0.47123593,-0.65182555,-0.60296506,-0.6686516,-0.8805692,-0.32928324
-0.81280196,-0.47123593,-0.65182555,-0.60296506,-0.6686516,-0.8805692,-0.32928324,-0.67349714
-0.47123593,-0.65182555,-0.60296506,-0.6686516,-0.8805692,-0.32928324,-0.67349714,-0.605811
-0.65182555,-0.60296506,-0.6686516,-0.8805692,-0.32928324,-0.67349714,-0.605811,-0.52839816
-0.60296506,-0.6686516,-0.8805692,-0.32928324,-0.67349714,-0.605811,-0.52839816,-0.7095945
-0.6686516,-0.8805692,-0.32928324,-0.67349714,-0.605811,-0.52839816,-0.7095945,-0.7560709
-0.8805692,-0.32928324,-0.67349714,-0.605811,-0.52839816,-0.7095945,-0.7560709,-0.74949956
-0.32928324,-0.67349714,-0.605811,-0.52839816,-0.7095945,-0.7560709,-0.74949956,-0.7727673
-0.67349714,-0.605811,-0.52839816,-0.7095945,-0.7560709,-0.74949956,-0.7727673,-0.6621295
-0.605811,-0.52839816,-0.7095945,-0.7560709,-0.74949956,-0.7727673,-0.6621295,-0.7414146
-0.52839816,-0.7095945,-0.7560709,-0.74949956,-0.7727673,-0.6621295,-0.7414146,-0.62096345
-0.7095945,-0.7560709,-0.74949956,-0.7727673,-0.6621295,-0.7414146,-0.62096345,-0.765078
-0.7560709,-0.74949956,-0.7727673,-0.6621295,-0.7414146,-0.62096345,-0.765078,-0.68624425
-0.74949956,-0.7727673,-0.6621295,-0.7414146,-0.62096345,-0.765078,-0.68624425,-0.61575997
-0.7727673,-0.6621295,-0.7414146,-0.62096345,-0.765078,-0.68624425,-0.61575997,-0.41968226
-0.6621295,-0.7414146,-0.62096345,-0.765078,-0.68624425,-0.61575997,-0.41968226,-0.7492093
-0.7414146,-0.62096345,-0.765078,-0.68624425,-0.61575997,-0.41968226,-0.7492093,-0.71433026
-0.62096345,-0.765078,-0.68624425,-0.61575997,-0.41968226,-0.7492093,-0.71433026,-0.76430607
-0.765078,-0.68624425,-0.61575997,-0.41968226,-0.7492093,-0.71433026,-0.76430607,-0.6108344
-0.68624425,-0.61575997,-0.41968226,-0.7492093,-0.71433026,-0.76430607,-0.6108344,-0.6815103
-0.61575997,-0.41968226,-0.7492093,-0.71433026,-0.76430607,-0.6108344,-0.6815103,-0.45670253
-0.41968226,-0.7492093,-0.71433026,-0.76430607,-0.6108344,-0.6815103,-0.45670253,-0.41047943
-0.7492093,-0.71433026,-0.76430607,-0.6108344,-0.6815103,-0.45670253,-0.41047943,-0.39392728
-0.71433026,-0.76430607,-0.6108344,-0.6815103,-0.45670253,-0.41047943,-0.39392728,-0.89623845
-0.76430607,-0.6108344,-0.6815103,-0.45670253,-0.41047943,-0.39392728,-0.89623845,-0.58071846
-0.6108344,-0.6815103,-0.45670253,-0.41047943,-0.39392728,-0.89623845,-0.58071846,-0.27514362
-0.6815103,-0.45670253,-0.41047943,-0.39392728,-0.89623845,-0.58071846,-0.27514362,-0.42644942
-0.45670253,-0.41047943,-0.39392728,-0.89623845,-0.58071846,-0.27514362,-0.42644942,-0.5825963
-0.41047943,-0.39392728,-0.89623845,-0.58071846,-0.27514362,-0.42644942,-0.5825963,-0.6322056
-0.39392728,-0.89623845,-0.58071846,-0.27514362,-0.42644942,-0.5825963,-0.6322056,-0.8334894
-0.89623845,-0.58071846,-0.27514362,-0.42644942,-0.5825963,-0.6322056,-0.8334894,-0.7477151
-0.58071846,-0.27514362,-0.42644942,-0.5825963,-0.6322056,-0.8334894,-0.7477151,-0.48604882
-0.27514362,-0.42644942,-0.5825963,-0.6322056,-0.8334894,-0.7477151,-0.48604882,-0.3852322
-0.42644942,-0.5825963,-0.6322056,-0.8334894,-0.7477151,-0.48604882,-0.3852322,-0.77845687
-0.5825963,-0.6322056,-0.8334894,-0.7477151,-0.48604882,-0.3852322,-0.77845687,-0.6462506
-0.6322056,-0.8334894,-0.7477151,-0.48604882,-0.3852322,-0.77845687,-0.6462506,-0.70252883
-0.8334894,-0.7477151,-0.48604882,-0.3852322,-0.77845687,-0.6462506,-0.70252883,-0.7787263
-0.7477151,-0.48604882,-0.3852322,-0.77845687,-0.6462506,-0.70252883,-0.7787263,-0.72377896
-0.48604882,-0.3852322,-0.77845687,-0.6462506,-0.70252883,-0.7787263,-0.72377896,-0.40972096
-0.3852322,-0.77845687,-0.6462506,-0.70252883,-0.7787263,-0.72377896,-0.40972096,-0.49993467
-0.77845687,-0.6462506,-0.70252883,-0.7787263,-0.72377896,-0.40972096,-0.49993467,-0.66370136
-0.6462506,-0.70252883,-0.7787263,-0.72377896,-0.40972096,-0.49993467,-0.66370136,-0.8313687
-0.70252883,-0.7787263,-0.72377896,-0.40972096,-0.49993467,-0.66370136,-0.8313687,-0.3682878
-0.7787263,-0.72377896,-0.40972096,-0.49993467,-0.66370136,-0.8313687,-0.3682878,-0.66579294
-0.72377896,-0.40972096,-0.49993467,-0.66370136,-0.8313687,-0.3682878,-0.66579294,-0.55564386
-0.40972096,-0.49993467,-0.66370136,-0.8313687,-0.3682878,-0.66579294,-0.55564386,-0.549544
-0.49993467,-0.66370136,-0.8313687,-0.3682878,-0.66579294,-0.55564386,-0.549544,-0.7335392
-0.66370136,-0.8313687,-0.3682878,-0.66579294,-0.55564386,-0.549544,-0.7335392,-0.68170536
-0.8313687,-0.3682878,-0.66579294,-0.55564386,-0.549544,-0.7335392,-0.68170536,-0.65776324
-0.3682878,-0.66579294,-0.55564386,-0.549544,-0.7335392,-0.68170536,-0.65776324,-0.3946193
-0.66579294,-0.55564386,-0.549544,-0.7335392,-0.68170536,-0.65776324,-0.3946193,-0.42208093
-0.55564386,-0.549544,-0.7335392,-0.68170536,-0.65776324,-0.3946193,-0.42208093,-0.62987673
-0.549544,-0.7335392,-0.68170536,-0.65776324,-0.3946193,-0.42208093,-0.62987673,-0.06163919
-0.7335392,-0.68170536,-0.65776324,-0.3946193,-0.42208093,-0.62987673,-0.06163919,-0.70253444
-0.68170536,-0.65776324,-0.3946193,-0.42208093,-0.62987673,-0.06163919,-0.70253444,-0.7603202
-0.65776324,-0.3946193,-0.42208093,-0.62987673,-0.06163919,-0.70253444,-0.7603202,-0.57295257
-0.3946193,-0.42208093,-0.62987673,-0.06163919,-0.70253444,-0.7603202,-0.57295257,-0.6159797
-0.42208093,-0.62987673,-0.06163919,-0.70253444,-0.7603202,-0.57295257,-0.6159797,-0.6407217
-0.62987673,-0.06163919,-0.70253444,-0.7603202,-0.57295257,-0.6159797,-0.6407217,-0.6240993
-0.06163919,-0.70253444,-0.7603202,-0.57295257,-0.6159797,-0.6407217,-0.6240993,-0.8616001
-0.70253444,-0.7603202,-0.57295257,-0.6159797,-0.6407217,-0.6240993,-0.8616001,-0.7799921
-0.7603202,-0.57295257,-0.6159797,-0.6407217,-0.6240993,-0.8616001,-0.7799921,-0.7296199
-0.57295257,-0.6159797,-0.6407217,-0.6240993,-0.8616001,-0.7799921,-0.7296199,-0.6264969
-0.6159797,-0.6407217,-0.6240993,-0.8616001,-0.7799921,-0.7296199,-0.6264969,-0.6952793
-0.6407217,-0.6240993,-0.8616001,-0.7799921,-0.7296199,-0.6264969,-0.6952793,-0.5429397
-0.6240993,-0.8616001,-0.7799921,-0.7296199,-0.6264969,-0.6952793,-0.5429397,-0.5798378
-0.8616001,-0.7799921,-0.7296199,-0.6264969,-0.6952793,-0.5429397,-0.5798378,-0.53661495
-0.7799921,-0.7296199,-0.6264969,-0.6952793,-0.5429397,-0.5798378,-0.53661495,-0.57757735
-0.7296199,-0.6264969,-0.6952793,-0.5429397,-0.5798378,-0.53661495,-0.57757735,-0.4367963
-0.6264969,-0.6952793,-0.5429397,-0.5798378,-0.53661495,-0.57757735,-0.4367963,-0.59008825
-0.6952793,-0.5429397,-0.5798378,-0.53661495,-0.57757735,-0.4367963,-0.59008825,-0.5973539
-0.5429397,-0.5798378,-0.53661495,-0.57757735,-0.4367963,-0.59008825,-0.5973539,-0.6428832
-0.5798378,-0.53661495,-0.57757735,-0.4367963,-0.59008825,-0.5973539,-0.6428832,-0.582597
-0.53661495,-0.57757735,-0.4367963,-0.59008825,-0.5973539,-0.6428832,-0.582597,-0.58096725
-0.57757735,-0.4367963,-0.59008825,-0.5973539,-0.6428832,-0.582597,-0.58096725,-0.62337446
-0.4367963,-0.59008825,-0.5973539,-0.6428832,-0.582597,-0.58096725,-0.62337446,-0.58467555
-0.59008825,-0.5973539,-0.6428832,-0.582597,-0.58096725,-0.62337446,-0.58467555,-0.44285846
-0.5973539,-0.6428832,-0.582597,-0.58096725,-0.62337446,-0.58467555,-0.44285846,-0.62687874
-0.6428832,-0.582597,-0.58096725,-0.62337446,-0.58467555,-0.44285846,-0.62687874,-0.41635138
-0.582597,-0.58096725,-0.62337446,-0.58467555,-0.44285846,-0.62687874,-0.41635138,-0.27398163
-0.58096725,-0.62337446,-0.58467555,-0.44285846,-0.62687874,-0.41635138,-0.27398163,-0.6010898
-0.62337446,-0.58467555,-0.44285846,-0.62687874,-0.41635138,-0.27398163,-0.6010898,-0.09389269
-0.58467555,-0.44285846,-0.62687874,-0.41635138,-0.27398163,-0.6010898,-0.09389269,-0.3650596
-0.44285846,-0.62687874,-0.41635138,-0.27398163,-0.6010898,-0.09389269,-0.3650596,-0.6323969
-0.62687874,-0.41635138,-0.27398163,-0.6010898,-0.09389269,-0.3650596,-0.6323969,-0.64635825
-0.41635138,-0.27398163,-0.6010898,-0.09389269,-0.3650596,-0.6323969,-0.64635825,-0.9749366
-0.27398163,-0.6010898,-0.09389269,-0.3650596,-0.6323969,-0.64635825,-0.9749366,-0.36903614
-0.6010898,-0.09389269,-0.3650596,-0.6323969,-0.64635825,-0.9749366,-0.36903614,-0.33301985
-0.09389269,-0.3650596,-0.6323969,-0.64635825,-0.9749366,-0.36903614,-0.33301985,-0.311145
-0.3650596,-0.6323969,-0.64635825,-0.9749366,-0.36903614,-0.33301985,-0.311145,-0.84025955
-0.6323969,-0.64635825,-0.9749366,-0.36903614,-0.33301985,-0.311145,-0.84025955,-0.50450265
-0.64635825,-0.9749366,-0.36903614,-0.33301985,-0.311145,-0.84025955,-0.50450265,-0.34423172
-0.9749366,-0.36903614,-0.33301985,-0.311145,-0.84025955,-0.50450265,-0.34423172,-0.5039561
-0.36903614,-0.33301985,-0.311145,-0.84025955,-0.50450265,-0.34423172,-0.5039561,-0.554551
-0.33301985,-0.311145,-0.84025955,-0.50450265,-0.34423172,-0.5039561,-0.554551,-0.75413257
-0.311145,-0.84025955,-0.50450265,-0.34423172,-0.5039561,-0.554551,-0.75413257,-0.59416646
-0.84025955,-0.50450265,-0.34423172,-0.5039561,-0.554551,-0.75413257,-0.59416646,-0.35482144
-0.50450265,-0.34423172,-0.5039561,-0.554551,-0.75413257,-0.59416646,-0.35482144,-0.35764498
-0.34423172,-0.5039561,-0.554551,-0.75413257,-0.59416646,-0.35482144,-0.35764498,-0.20728332
-0.5039561,-0.554551,-0.75413257,-0.59416646,-0.35482144,-0.35764498,-0.20728332,-0.8707858
-0.554551,-0.75413257,-0.59416646,-0.35482144,-0.35764498,-0.20728332,-0.8707858,-0.5492821
-0.75413257,-0.59416646,-0.35482144,-0.35764498,-0.20728332,-0.8707858,-0.5492821,-0.4153179
-0.59416646,-0.35482144,-0.35764498,-0.20728332,-0.8707858,-0.5492821,-0.4153179,-0.38040602
-0.35482144,-0.35764498,-0.20728332,-0.8707858,-0.5492821,-0.4153179,-0.38040602,-0.7216747
